timestamp,server,memory_total_gb,memory_used_gb,memory_percent,swap_used_gb,status
2026-03-16 16:41:42,app-02,32,23.5,73.4,0,OK
2026-03-16 16:41:42,app-03,32,27.03,84.5,1.83,OK
2026-03-16 16:41:42,app-04,32,25.14,78.6,0,OK
2026-03-16 16:41:42,app-05,32,23.86,74.6,0,OK
2026-03-16 16:41:42,app-06,32,24.77,77.4,0,OK
2026-03-16 16:41:42,db-primary,64,60.54,94.6,0.58,WARNING
2026-03-16 16:41:42,db-replica,64,52.01,81.3,1.02,OK
2026-03-16 18:41:42,web-01,16,15.68,98.0,0.31,WARNING
2026-03-16 18:41:42,web-02,16,15.68,98.0,1.62,WARNING
2026-03-16 18:41:42,web-03,16,15.35,96.0,0.64,WARNING
2026-03-16 18:41:42,web-04,16,15.68,98.0,1.37,WARNING
2026-03-16 18:41:42,web-05,16,15.4,96.3,0.35,WARNING
2026-03-16 18:41:42,app-01,32,31.36,98.0,0.97,WARNING
2026-03-16 18:41:42,app-02,32,28.75,89.8,1.97,WARNING
2026-03-16 18:41:42,app-03,32,27.59,86.2,1.34,WARNING
2026-03-16 18:41:42,app-04,32,26.47,82.7,0.92,OK
2026-03-16 18:41:42,app-05,32,27.16,84.9,1.28,OK
2026-03-16 18:41:42,app-06,32,27.42,85.7,1.98,WARNING
2026-03-16 18:41:42,db-primary,64,59.66,93.2,1.28,WARNING
2026-03-16 18:41:42,db-replica,64,56.72,88.6,1.67,WARNING
2026-03-16 20:41:42,web-01,16,15.68,98.0,0.65,WARNING
2026-03-16 20:41:42,web-02,16,15.68,98.0,1.49,WARNING
2026-03-16 20:41:42,web-03,16,15.68,98.0,0.84,WARNING
2026-03-16 20:41:42,web-04,16,14.64,91.5,1.79,WARNING
2026-03-16 20:41:42,web-05,16,15.68,98.0,1.78,WARNING
2026-03-16 20:41:42,app-01,32,27.44,85.8,0.27,WARNING
2026-03-16 20:41:42,app-02,32,27.26,85.2,0.38,WARNING
2026-03-16 20:41:42,app-03,32,31.36,98.0,1.87,WARNING
2026-03-16 20:41:42,app-04,32,26.75,83.6,1.23,OK
2026-03-16 20:41:42,app-05,32,24.98,78.0,0,OK
2026-03-16 20:41:42,app-06,32,30.94,96.7,1.7,WARNING
2026-03-16 20:41:42,db-primary,64,60.26,94.2,1.2,WARNING
2026-03-16 20:41:42,db-replica,64,59.09,92.3,0.12,WARNING
2026-03-16 22:41:42,web-01,16,15.68,98.0,1.93,WARNING
2026-03-16 22:41:42,web-02,16,13.06,81.6,1.73,OK
2026-03-16 22:41:42,web-03,16,15.68,98.0,0.45,WARNING
2026-03-16 22:41:42,web-04,16,15.0,93.7,0.61,WARNING
2026-03-16 22:41:42,web-05,16,15.68,98.0,0.5,WARNING
2026-03-16 22:41:42,app-01,32,26.31,82.2,1.48,OK
2026-03-16 22:41:42,app-02,32,31.36,98.0,0.5,WARNING
2026-03-16 22:41:42,app-03,32,25.64,80.1,0.55,OK
2026-03-16 22:41:42,app-04,32,27.38,85.6,0.35,WARNING
2026-03-16 22:41:42,app-05,32,29.65,92.6,0.92,WARNING
2026-03-16 22:41:42,app-06,32,28.29,88.4,1.6,WARNING
2026-03-16 22:41:42,db-primary,64,61.78,96.5,0.16,WARNING
2026-03-16 22:41:42,db-replica,64,56.44,88.2,0.39,WARNING
2026-03-17 00:41:42,web-01,16,13.5,84.4,0.23,OK
2026-03-17 00:41:42,web-02,16,14.3,89.4,1.01,WARNING
2026-03-17 00:41:42,web-03,16,14.49,90.6,0.35,WARNING
2026-03-17 00:41:42,web-04,16,14.65,91.5,1.32,WARNING
2026-03-17 00:41:42,web-05,16,15.55,97.2,0.57,WARNING
2026-03-17 00:41:42,app-01,32,29.75,93.0,0.73,WARNING
2026-03-17 00:41:42,app-02,32,28.65,89.5,0.51,WARNING
2026-03-17 00:41:42,app-03,32,30.7,95.9,1.29,WARNING
2026-03-17 00:41:42,app-04,32,30.7,95.9,1.18,WARNING
2026-03-17 00:41:42,app-05,32,31.36,98.0,1.68,WARNING
2026-03-17 00:41:42,app-06,32,26.13,81.7,1.36,OK
2026-03-17 00:41:42,db-primary,64,58.77,91.8,1.82,WARNING
2026-03-17 00:41:42,db-replica,64,61.17,95.6,0.72,WARNING
2026-03-17 02:41:42,web-01,16,14.69,91.8,0.08,WARNING
2026-03-17 02:41:42,web-02,16,15.68,98.0,0.02,WARNING
2026-03-17 02:41:42,web-03,16,15.68,98.0,0.92,WARNING
2026-03-17 02:41:42,web-04,16,15.33,95.8,0.9,WARNING
2026-03-17 02:41:42,web-05,16,13.32,83.2,1.08,OK
2026-03-17 02:41:42,app-01,32,29.9,93.4,0.77,WARNING
2026-03-17 02:41:42,app-02,32,31.36,98.0,1.9,WARNING
2026-03-17 02:41:42,app-03,32,28.29,88.4,0.66,WARNING
2026-03-17 02:41:42,app-04,32,29.17,91.1,1.2,WARNING
2026-03-17 02:41:42,app-05,32,28.8,90.0,1.82,WARNING
2026-03-17 02:41:42,app-06,32,29.17,91.2,0.19,WARNING
2026-03-17 02:41:42,db-primary,64,59.39,92.8,0.32,WARNING
2026-03-17 02:41:42,db-replica,64,57.07,89.2,0.19,WARNING
2026-03-17 04:41:42,web-01,16,15.68,98.0,1.91,WARNING
2026-03-17 04:41:42,web-02,16,15.68,98.0,0.09,WARNING
2026-03-17 04:41:42,web-03,16,15.68,98.0,1.67,WARNING
2026-03-17 04:41:42,web-04,16,15.68,98.0,1.91,WARNING
2026-03-17 04:41:42,web-05,16,13.86,86.6,0.14,WARNING
2026-03-17 04:41:42,app-01,32,27.92,87.2,1.29,WARNING
2026-03-17 04:41:42,app-02,32,28.03,87.6,1.17,WARNING
2026-03-17 04:41:42,app-03,32,28.29,88.4,1.48,WARNING
2026-03-17 04:41:42,app-04,32,31.36,98.0,0.01,WARNING
2026-03-17 04:41:42,app-05,32,30.1,94.1,0.86,WARNING
2026-03-17 04:41:42,app-06,32,28.08,87.8,1.39,WARNING
2026-03-17 04:41:42,db-primary,64,59.41,92.8,0.48,WARNING
2026-03-17 04:41:42,db-replica,64,60.85,95.1,0.46,WARNING
2026-03-17 06:41:42,web-01,16,14.33,89.6,1.66,WARNING
2026-03-17 06:41:42,web-02,16,14.05,87.8,0.91,WARNING
2026-03-17 06:41:42,web-03,16,13.68,85.5,0.69,WARNING
2026-03-17 06:41:42,web-04,16,14.45,90.3,0.51,WARNING
2026-03-17 06:41:42,web-05,16,15.44,96.5,1.76,WARNING
2026-03-17 06:41:42,app-01,32,28.15,88.0,1.94,WARNING
2026-03-17 06:41:42,app-02,32,28.49,89.0,1.77,WARNING
2026-03-17 06:41:42,app-03,32,30.86,96.4,1.4,WARNING
2026-03-17 06:41:42,app-04,32,28.94,90.4,1.92,WARNING
2026-03-17 06:41:42,app-05,32,24.7,77.2,0,OK
2026-03-17 06:41:42,app-06,32,30.61,95.6,1.91,WARNING
2026-03-17 06:41:42,db-primary,64,58.6,91.6,0.03,WARNING
2026-03-17 06:41:42,db-replica,64,55.6,86.9,0.05,WARNING
2026-03-17 08:41:42,web-01,16,14.37,89.8,1.55,WARNING
2026-03-17 08:41:42,web-02,16,12.7,79.4,0,OK
2026-03-17 08:41:42,web-03,16,14.57,91.1,0.68,WARNING
2026-03-17 08:41:42,web-04,16,12.58,78.7,0,OK
2026-03-17 08:41:42,web-05,16,15.13,94.6,0.3,WARNING
2026-03-17 08:41:42,app-01,32,25.33,79.2,0,OK
2026-03-17 08:41:42,app-02,32,26.86,83.9,0.58,OK
2026-03-17 08:41:42,app-03,32,30.25,94.5,0.7,WARNING
2026-03-17 08:41:42,app-04,32,27.39,85.6,1.87,WARNING
2026-03-17 08:41:42,app-05,32,28.7,89.7,1.7,WARNING
2026-03-17 08:41:42,app-06,32,27.39,85.6,0.12,WARNING
2026-03-17 08:41:42,db-primary,64,59.37,92.8,0.01,WARNING
2026-03-17 08:41:42,db-replica,64,59.66,93.2,0.72,WARNING
2026-03-17 10:41:42,web-01,16,12.05,75.3,0,OK
2026-03-17 10:41:42,web-02,16,12.33,77.1,0,OK
2026-03-17 10:41:42,web-03,16,14.51,90.7,1.57,WARNING
2026-03-17 10:41:42,web-04,16,14.87,92.9,1.46,WARNING
2026-03-17 10:41:42,web-05,16,14.56,91.0,1.61,WARNING
2026-03-17 10:41:42,app-01,32,27.31,85.3,1.42,WARNING
2026-03-17 10:41:42,app-02,32,27.57,86.2,0.45,WARNING
2026-03-17 10:41:42,app-03,32,26.37,82.4,1.34,OK
2026-03-17 10:41:42,app-04,32,27.4,85.6,0.22,WARNING
2026-03-17 10:41:42,app-05,32,26.1,81.6,1.13,OK
2026-03-17 10:41:42,app-06,32,24.89,77.8,0,OK
2026-03-17 10:41:42,db-primary,64,52.96,82.7,0.13,OK
2026-03-17 10:41:42,db-replica,64,52.71,82.4,0.01,OK
2026-03-17 12:41:42,web-01,16,12.25,76.5,0,OK
2026-03-17 12:41:42,web-02,16,15.2,95.0,0.72,WARNING
2026-03-17 12:41:42,web-03,16,14.18,88.6,1.38,WARNING
2026-03-17 12:41:42,web-04,16,15.28,95.5,1.81,WARNING
2026-03-17 12:41:42,web-05,16,13.81,86.3,0.69,WARNING
2026-03-17 12:41:42,app-01,32,27.74,86.7,1.12,WARNING
2026-03-17 12:41:42,app-02,32,26.84,83.9,0.22,OK
2026-03-17 12:41:42,app-03,32,26.26,82.1,1.37,OK
2026-03-17 12:41:42,app-04,32,31.23,97.6,1.46,WARNING
2026-03-17 12:41:42,app-05,32,29.99,93.7,1.11,WARNING
2026-03-17 12:41:42,app-06,32,25.24,78.9,0,OK
2026-03-17 12:41:42,db-primary,64,53.92,84.3,0.35,OK
2026-03-17 12:41:42,db-replica,64,50.88,79.5,0,OK
2026-03-17 14:41:42,web-01,16,12.89,80.5,1.59,OK
2026-03-17 14:41:42,web-02,16,14.51,90.7,1.71,WARNING
2026-03-17 14:41:42,web-03,16,14.03,87.7,0.35,WARNING
2026-03-17 14:41:42,web-04,16,15.3,95.6,1.74,WARNING
2026-03-17 14:41:42,web-05,16,13.94,87.1,1.2,WARNING
2026-03-17 14:41:42,app-01,32,26.28,82.1,1.69,OK
2026-03-17 14:41:42,app-02,32,27.92,87.3,1.65,WARNING
2026-03-17 14:41:42,app-03,32,29.99,93.7,0.72,WARNING
2026-03-17 14:41:42,app-04,32,31.23,97.6,0.08,WARNING
2026-03-17 14:41:42,app-05,32,31.36,98.0,1.41,WARNING
2026-03-17 14:41:42,app-06,32,25.25,78.9,0,OK
2026-03-17 14:41:42,db-primary,64,55.82,87.2,0.07,WARNING
2026-03-17 14:41:42,db-replica,64,55.64,86.9,0.63,WARNING
2026-03-17 16:41:42,web-01,16,14.01,87.5,0.95,WARNING
2026-03-17 16:41:42,web-02,16,12.73,79.5,0,OK
2026-03-17 16:41:42,web-03,16,13.48,84.3,0.9,OK
2026-03-17 16:41:42,web-04,16,12.78,79.9,0,OK
2026-03-17 16:41:42,web-05,16,14.19,88.7,0.85,WARNING
2026-03-17 16:41:42,app-01,32,25.51,79.7,0,OK
2026-03-17 16:41:42,app-02,32,26.17,81.8,1.22,OK
2026-03-17 16:41:42,app-03,32,24.11,75.4,0,OK
2026-03-17 16:41:42,app-04,32,24.75,77.3,0,OK
2026-03-17 16:41:42,app-05,32,24.69,77.1,0,OK
2026-03-17 16:41:42,app-06,32,28.26,88.3,0.42,WARNING
2026-03-17 16:41:42,db-primary,64,56.56,88.4,0.63,WARNING
2026-03-17 16:41:42,db-replica,64,59.6,93.1,1.76,WARNING
2026-03-17 18:41:42,web-01,16,15.68,98.0,1.83,WARNING
2026-03-17 18:41:42,web-02,16,15.68,98.0,1.84,WARNING
2026-03-17 18:41:42,web-03,16,15.68,98.0,0.49,WARNING
2026-03-17 18:41:42,web-04,16,15.31,95.7,1.86,WARNING
2026-03-17 18:41:42,web-05,16,15.68,98.0,0.66,WARNING
2026-03-17 18:41:42,app-01,32,30.5,95.3,0.93,WARNING
2026-03-17 18:41:42,app-02,32,30.16,94.2,0.64,WARNING
2026-03-17 18:41:42,app-03,32,31.03,97.0,1.3,WARNING
2026-03-17 18:41:42,app-04,32,29.94,93.6,0.95,WARNING
2026-03-17 18:41:42,app-05,32,31.08,97.1,1.22,WARNING
2026-03-17 18:41:42,app-06,32,27.58,86.2,0.7,WARNING
2026-03-17 18:41:42,db-primary,64,53.72,83.9,1.77,OK
2026-03-17 18:41:42,db-replica,64,62.72,98.0,1.74,WARNING
2026-03-17 20:41:42,web-01,16,15.68,98.0,0.08,WARNING
2026-03-17 20:41:42,web-02,16,15.68,98.0,0.93,WARNING
2026-03-17 20:41:42,web-03,16,13.22,82.6,0.23,OK
2026-03-17 20:41:42,web-04,16,15.68,98.0,0.69,WARNING
2026-03-17 20:41:42,web-05,16,15.68,98.0,1.5,WARNING
2026-03-17 20:41:42,app-01,32,31.36,98.0,0.47,WARNING
2026-03-17 20:41:42,app-02,32,28.39,88.7,1.05,WARNING
2026-03-17 20:41:42,app-03,32,28.61,89.4,1.43,WARNING
2026-03-17 20:41:42,app-04,32,31.1,97.2,0.83,WARNING
2026-03-17 20:41:42,app-05,32,31.36,98.0,1.93,WARNING
2026-03-17 20:41:42,app-06,32,28.93,90.4,0.51,WARNING
2026-03-17 20:41:42,db-primary,64,60.4,94.4,1.29,WARNING
2026-03-17 20:41:42,db-replica,64,54.01,84.4,1.3,OK
2026-03-17 22:41:42,web-01,16,15.68,98.0,0.66,WARNING
2026-03-17 22:41:42,web-02,16,14.83,92.7,0.22,WARNING
2026-03-17 22:41:42,web-03,16,14.02,87.6,1.44,WARNING
2026-03-17 22:41:42,web-04,16,13.83,86.4,0.81,WARNING
2026-03-17 22:41:42,web-05,16,15.68,98.0,1.44,WARNING
2026-03-17 22:41:42,app-01,32,30.34,94.8,1.47,WARNING
2026-03-17 22:41:42,app-02,32,31.36,98.0,1.85,WARNING
2026-03-17 22:41:42,app-03,32,31.26,97.7,0.81,WARNING
2026-03-17 22:41:42,app-04,32,30.69,95.9,1.5,WARNING
2026-03-17 22:41:42,app-05,32,31.36,98.0,1.76,WARNING
2026-03-17 22:41:42,app-06,32,31.36,98.0,1.75,WARNING
2026-03-17 22:41:42,db-primary,64,55.68,87.0,0.79,WARNING
2026-03-17 22:41:42,db-replica,64,53.68,83.9,1.48,OK
2026-03-18 00:41:42,web-01,16,14.39,89.9,0.07,WARNING
2026-03-18 00:41:42,web-02,16,13.27,82.9,1.36,OK
2026-03-18 00:41:42,web-03,16,14.65,91.6,0.74,WARNING
2026-03-18 00:41:42,web-04,16,15.68,98.0,0.39,WARNING
2026-03-18 00:41:42,web-05,16,15.68,98.0,0.52,WARNING
2026-03-18 00:41:42,app-01,32,27.98,87.4,1.94,WARNING
2026-03-18 00:41:42,app-02,32,31.24,97.6,0.36,WARNING
2026-03-18 00:41:42,app-03,32,28.08,87.7,1.73,WARNING
2026-03-18 00:41:42,app-04,32,30.18,94.3,1.29,WARNING
2026-03-18 00:41:42,app-05,32,28.82,90.1,0.86,WARNING
2026-03-18 00:41:42,app-06,32,31.36,98.0,1.42,WARNING
2026-03-18 00:41:42,db-primary,64,57.68,90.1,1.46,WARNING
2026-03-18 00:41:42,db-replica,64,54.84,85.7,0.61,WARNING
2026-03-18 02:41:42,web-01,16,15.61,97.6,0.97,WARNING
2026-03-18 02:41:42,web-02,16,14.58,91.1,0.24,WARNING
2026-03-18 02:41:42,web-03,16,15.68,98.0,0.4,WARNING
2026-03-18 02:41:42,web-04,16,15.68,98.0,0.49,WARNING
2026-03-18 02:41:42,web-05,16,15.68,98.0,0.7,WARNING
2026-03-18 02:41:42,app-01,32,31.02,97.0,1.04,WARNING
2026-03-18 02:41:42,app-02,32,31.36,98.0,1.47,WARNING
2026-03-18 02:41:42,app-03,32,31.26,97.7,0.08,WARNING
2026-03-18 02:41:42,app-04,32,28.4,88.7,1.29,WARNING
2026-03-18 02:41:42,app-05,32,25.42,79.4,0,OK
2026-03-18 02:41:42,app-06,32,28.89,90.3,0.85,WARNING
2026-03-18 02:41:42,db-primary,64,58.02,90.7,1.89,WARNING
2026-03-18 02:41:42,db-replica,64,61.7,96.4,1.85,WARNING
2026-03-18 04:41:42,web-01,16,15.68,98.0,1.32,WARNING
2026-03-18 04:41:42,web-02,16,15.68,98.0,1.35,WARNING
2026-03-18 04:41:42,web-03,16,15.68,98.0,0.0,WARNING
2026-03-18 04:41:42,web-04,16,15.68,98.0,1.04,WARNING
2026-03-18 04:41:42,web-05,16,15.68,98.0,0.7,WARNING
2026-03-18 04:41:42,app-01,32,25.54,79.8,0,OK
2026-03-18 04:41:42,app-02,32,27.47,85.9,1.41,WARNING
2026-03-18 04:41:42,app-03,32,31.36,98.0,0.93,WARNING
2026-03-18 04:41:42,app-04,32,28.92,90.4,0.55,WARNING
2026-03-18 04:41:42,app-05,32,31.36,98.0,1.66,WARNING
2026-03-18 04:41:42,app-06,32,31.36,98.0,0.27,WARNING
2026-03-18 04:41:42,db-primary,64,55.26,86.3,1.07,WARNING
2026-03-18 04:41:42,db-replica,64,60.46,94.5,0.65,WARNING
2026-03-18 06:41:42,web-01,16,13.65,85.3,0.53,WARNING
2026-03-18 06:41:42,web-02,16,15.3,95.7,0.88,WARNING
2026-03-18 06:41:42,web-03,16,13.33,83.3,1.33,OK
2026-03-18 06:41:42,web-04,16,13.45,84.1,1.78,OK
2026-03-18 06:41:42,web-05,16,13.01,81.3,0.34,OK
2026-03-18 06:41:42,app-01,32,28.02,87.6,1.26,WARNING
2026-03-18 06:41:42,app-02,32,31.36,98.0,0.81,WARNING
2026-03-18 06:41:42,app-03,32,27.75,86.7,1.3,WARNING
2026-03-18 06:41:42,app-04,32,31.36,98.0,1.53,WARNING
2026-03-18 06:41:42,app-05,32,24.89,77.8,0,OK
2026-03-18 06:41:42,app-06,32,26.45,82.6,1.88,OK
2026-03-18 06:41:42,db-primary,64,60.39,94.4,0.49,WARNING
2026-03-18 06:41:42,db-replica,64,59.87,93.5,1.06,WARNING
2026-03-18 08:41:42,web-01,16,15.02,93.9,0.43,WARNING
2026-03-18 08:41:42,web-02,16,12.44,77.8,0,OK
2026-03-18 08:41:42,web-03,16,14.81,92.6,0.79,WARNING
2026-03-18 08:41:42,web-04,16,13.16,82.2,0.27,OK
2026-03-18 08:41:42,web-05,16,14.07,87.9,1.68,WARNING
2026-03-18 08:41:42,app-01,32,24.49,76.5,0,OK
2026-03-18 08:41:42,app-02,32,24.58,76.8,0,OK
2026-03-18 08:41:42,app-03,32,23.68,74.0,0,OK
2026-03-18 08:41:42,app-04,32,23.87,74.6,0,OK
2026-03-18 08:41:42,app-05,32,24.36,76.1,0,OK
2026-03-18 08:41:42,app-06,32,26.6,83.1,0.96,OK
2026-03-18 08:41:42,db-primary,64,57.4,89.7,0.58,WARNING
2026-03-18 08:41:42,db-replica,64,55.38,86.5,0.28,WARNING
2026-03-18 10:41:42,web-01,16,12.36,77.3,0,OK
2026-03-18 10:41:42,web-02,16,13.57,84.8,0.41,OK
2026-03-18 10:41:42,web-03,16,13.29,83.0,0.27,OK
2026-03-18 10:41:42,web-04,16,15.19,95.0,0.33,WARNING
2026-03-18 10:41:42,web-05,16,12.12,75.8,0,OK
2026-03-18 10:41:42,app-01,32,31.36,98.0,1.88,WARNING
2026-03-18 10:41:42,app-02,32,29.24,91.4,1.95,WARNING
2026-03-18 10:41:42,app-03,32,28.83,90.1,0.06,WARNING
2026-03-18 10:41:42,app-04,32,26.69,83.4,0.95,OK
2026-03-18 10:41:42,app-05,32,27.42,85.7,1.96,WARNING
2026-03-18 10:41:42,app-06,32,25.94,81.1,0.3,OK
2026-03-18 10:41:42,db-primary,64,56.45,88.2,0.77,WARNING
2026-03-18 10:41:42,db-replica,64,60.79,95.0,1.06,WARNING
2026-03-18 12:41:42,web-01,16,13.78,86.1,0.27,WARNING
2026-03-18 12:41:42,web-02,16,12.12,75.8,0,OK
2026-03-18 12:41:42,web-03,16,13.07,81.7,0.98,OK
2026-03-18 12:41:42,web-04,16,12.88,80.5,1.19,OK
2026-03-18 12:41:42,web-05,16,13.3,83.1,0.57,OK
2026-03-18 12:41:42,app-01,32,30.74,96.1,0.71,WARNING
2026-03-18 12:41:42,app-02,32,26.35,82.4,1.62,OK
2026-03-18 12:41:42,app-03,32,29.25,91.4,1.85,WARNING
2026-03-18 12:41:42,app-04,32,25.09,78.4,0,OK
2026-03-18 12:41:42,app-05,32,23.89,74.6,0,OK
2026-03-18 12:41:42,app-06,32,31.36,98.0,1.08,WARNING
2026-03-18 12:41:42,db-primary,64,60.28,94.2,0.42,WARNING
2026-03-18 12:41:42,db-replica,64,50.62,79.1,0,OK
2026-03-18 14:41:42,web-01,16,14.04,87.7,1.23,WARNING
2026-03-18 14:41:42,web-02,16,12.64,79.0,0,OK
2026-03-18 14:41:42,web-03,16,11.88,74.2,0,OK
2026-03-18 14:41:42,web-04,16,12.86,80.4,0.12,OK
2026-03-18 14:41:42,web-05,16,12.04,75.3,0,OK
2026-03-18 14:41:42,app-01,32,27.29,85.3,1.78,WARNING
2026-03-18 14:41:42,app-02,32,24.13,75.4,0,OK
2026-03-18 14:41:42,app-03,32,26.94,84.2,1.42,OK
2026-03-18 14:41:42,app-04,32,29.65,92.6,1.14,WARNING
2026-03-18 14:41:42,app-05,32,25.29,79.0,0,OK
2026-03-18 14:41:42,app-06,32,31.26,97.7,1.91,WARNING
2026-03-18 14:41:42,db-primary,64,55.25,86.3,0.57,WARNING
2026-03-18 14:41:42,db-replica,64,57.09,89.2,0.95,WARNING
2026-03-18 16:41:42,web-01,16,15.0,93.8,1.73,WARNING
2026-03-18 16:41:42,web-02,16,15.13,94.5,1.62,WARNING
2026-03-18 16:41:42,web-03,16,14.89,93.1,0.5,WARNING
2026-03-18 16:41:42,web-04,16,14.85,92.8,1.45,WARNING
2026-03-18 16:41:42,web-05,16,15.44,96.5,1.06,WARNING
2026-03-18 16:41:42,app-01,32,28.99,90.6,0.62,WARNING
2026-03-18 16:41:42,app-02,32,27.25,85.1,0.48,WARNING
2026-03-18 16:41:42,app-03,32,25.57,79.9,0,OK
2026-03-18 16:41:42,app-04,32,28.24,88.3,0.78,WARNING
2026-03-18 16:41:42,app-05,32,29.26,91.4,1.5,WARNING
2026-03-18 16:41:42,app-06,32,27.82,86.9,1.9,WARNING
2026-03-18 16:41:42,db-primary,64,54.19,84.7,0.16,OK
2026-03-18 16:41:42,db-replica,64,58.52,91.4,1.37,WARNING
2026-03-18 18:41:42,web-01,16,12.76,79.7,0,OK
2026-03-18 18:41:42,web-02,16,14.0,87.5,0.58,WARNING
2026-03-18 18:41:42,web-03,16,15.68,98.0,1.35,WARNING
2026-03-18 18:41:42,web-04,16,15.59,97.5,1.36,WARNING
2026-03-18 18:41:42,web-05,16,14.77,92.3,0.07,WARNING
2026-03-18 18:41:42,app-01,32,27.46,85.8,1.15,WARNING
2026-03-18 18:41:42,app-02,32,28.75,89.8,1.15,WARNING
2026-03-18 18:41:42,app-03,32,31.36,98.0,1.99,WARNING
2026-03-18 18:41:42,app-04,32,31.36,98.0,0.0,WARNING
2026-03-18 18:41:42,app-05,32,29.7,92.8,0.61,WARNING
2026-03-18 18:41:42,app-06,32,27.0,84.4,0.87,OK
2026-03-18 18:41:42,db-primary,64,53.78,84.0,0.65,OK
2026-03-18 18:41:42,db-replica,64,62.72,98.0,0.93,WARNING
2026-03-18 20:41:42,web-01,16,14.2,88.8,1.46,WARNING
2026-03-18 20:41:42,web-02,16,15.68,98.0,0.1,WARNING
2026-03-18 20:41:42,web-03,16,15.52,97.0,0.09,WARNING
2026-03-18 20:41:42,web-04,16,15.61,97.6,1.41,WARNING
2026-03-18 20:41:42,web-05,16,15.67,97.9,0.95,WARNING
2026-03-18 20:41:42,app-01,32,28.25,88.3,1.42,WARNING
2026-03-18 20:41:42,app-02,32,31.36,98.0,0.74,WARNING
2026-03-18 20:41:42,app-03,32,29.94,93.6,0.4,WARNING
2026-03-18 20:41:42,app-04,32,27.55,86.1,0.47,WARNING
2026-03-18 20:41:42,app-05,32,25.42,79.5,0,OK
2026-03-18 20:41:42,app-06,32,28.97,90.5,1.38,WARNING
2026-03-18 20:41:42,db-primary,64,61.6,96.3,0.97,WARNING
2026-03-18 20:41:42,db-replica,64,61.01,95.3,0.06,WARNING
2026-03-18 22:41:42,web-01,16,15.68,98.0,1.21,WARNING
2026-03-18 22:41:42,web-02,16,15.25,95.3,0.86,WARNING
2026-03-18 22:41:42,web-03,16,14.91,93.2,1.18,WARNING
2026-03-18 22:41:42,web-04,16,15.68,98.0,0.88,WARNING
2026-03-18 22:41:42,web-05,16,14.55,90.9,0.09,WARNING
2026-03-18 22:41:42,app-01,32,28.27,88.3,1.05,WARNING
2026-03-18 22:41:42,app-02,32,25.36,79.3,0,OK
2026-03-18 22:41:42,app-03,32,27.93,87.3,0.07,WARNING
2026-03-18 22:41:42,app-04,32,29.57,92.4,0.18,WARNING
2026-03-18 22:41:42,app-05,32,27.27,85.2,1.52,WARNING
2026-03-18 22:41:42,app-06,32,27.65,86.4,1.33,WARNING
2026-03-18 22:41:42,db-primary,64,60.58,94.7,1.26,WARNING
2026-03-18 22:41:42,db-replica,64,58.1,90.8,0.15,WARNING
2026-03-19 00:41:42,web-01,16,15.68,98.0,0.57,WARNING
2026-03-19 00:41:42,web-02,16,14.88,93.0,1.29,WARNING
2026-03-19 00:41:42,web-03,16,15.68,98.0,0.01,WARNING
2026-03-19 00:41:42,web-04,16,15.65,97.8,0.69,WARNING
2026-03-19 00:41:42,web-05,16,14.37,89.8,1.6,WARNING
2026-03-19 00:41:42,app-01,32,25.84,80.8,0.97,OK
2026-03-19 00:41:42,app-02,32,28.53,89.2,1.13,WARNING
2026-03-19 00:41:42,app-03,32,31.36,98.0,0.01,WARNING
2026-03-19 00:41:42,app-04,32,26.39,82.5,0.81,OK
2026-03-19 00:41:42,app-05,32,31.33,97.9,1.17,WARNING
2026-03-19 00:41:42,app-06,32,27.59,86.2,1.63,WARNING
2026-03-19 00:41:42,db-primary,64,53.92,84.3,0.16,OK
2026-03-19 00:41:42,db-replica,64,62.25,97.3,1.7,WARNING
2026-03-19 02:41:42,web-01,16,15.34,95.9,0.05,WARNING
2026-03-19 02:41:42,web-02,16,15.68,98.0,0.44,WARNING
2026-03-19 02:41:42,web-03,16,13.53,84.6,0.41,OK
2026-03-19 02:41:42,web-04,16,13.74,85.9,0.2,WARNING
2026-03-19 02:41:42,web-05,16,14.89,93.1,1.72,WARNING
2026-03-19 02:41:42,app-01,32,26.83,83.8,1.89,OK
2026-03-19 02:41:42,app-02,32,29.27,91.5,1.34,WARNING
2026-03-19 02:41:42,app-03,32,31.36,98.0,0.29,WARNING
2026-03-19 02:41:42,app-04,32,31.36,98.0,1.53,WARNING
2026-03-19 02:41:42,app-05,32,31.36,98.0,1.0,WARNING
2026-03-19 02:41:42,app-06,32,31.36,98.0,1.36,WARNING
2026-03-19 02:41:42,db-primary,64,55.25,86.3,1.08,WARNING
2026-03-19 02:41:42,db-replica,64,54.64,85.4,0.21,WARNING
2026-03-19 04:41:42,web-01,16,15.68,98.0,1.87,WARNING
2026-03-19 04:41:42,web-02,16,15.68,98.0,0.95,WARNING
2026-03-19 04:41:42,web-03,16,14.55,90.9,1.41,WARNING
2026-03-19 04:41:42,web-04,16,14.58,91.1,1.1,WARNING
2026-03-19 04:41:42,web-05,16,15.19,94.9,0.3,WARNING
2026-03-19 04:41:42,app-01,32,27.92,87.2,1.78,WARNING
2026-03-19 04:41:42,app-02,32,30.22,94.4,1.3,WARNING
2026-03-19 04:41:42,app-03,32,31.36,98.0,1.16,WARNING
2026-03-19 04:41:42,app-04,32,27.91,87.2,0.32,WARNING
2026-03-19 04:41:42,app-05,32,28.5,89.1,1.05,WARNING
